country;id;year;;;;
Greece;GRC;2013;0,0094;0,8393;0,0881;0,0632
Greece;GRC;2014;0,0108;0,8203;0,0957;0,0733
Grenada;GRD;1990;0,0118;0,812;0,0986;0,0776
Grenada;GRD;1991;0;0,0679;0,9277;0,0043
Grenada;GRD;1992;0;0,0696;0,9261;0,0042
Grenada;GRD;1993;0;0,0734;0,9224;0,0042
Grenada;GRD;1994;0,0001;0,075;0,9208;0,0041
Grenada;GRD;1995;0,0001;0,0869;0,9089;0,0041
Grenada;GRD;1996;0,0001;0,0903;0,9054;0,0041
Grenada;GRD;1997;0,0002;0,0917;0,9041;0,004
Grenada;GRD;1998;0,0002;0,0989;0,897;0,0039
Grenada;GRD;1999;0,0003;0,102;0,8939;0,0038
Grenada;GRD;2000;0,0004;0,1107;0,8851;0,0038
Grenada;GRD;2001;0,0005;0,1081;0,8879;0,0035
Grenada;GRD;2002;0,0005;0,2565;0,7401;0,003
Grenada;GRD;2003;0,0006;0,2591;0,7373;0,003
Grenada;GRD;2004;0,0007;0,2617;0,7345;0,0031
Grenada;GRD;2005;0,0008;0,2569;0,7393;0,0031
Grenada;GRD;2006;0,0008;0,2595;0,7366;0,003
Grenada;GRD;2007;0,0012;0,033;0,9617;0,0041
Grenada;GRD;2008;0,0014;0,0369;0,9576;0,0041
Grenada;GRD;2009;0,0015;0,0449;0,9495;0,0042
Grenada;GRD;2010;0,0016;0,0446;0,9496;0,0042
Grenada;GRD;2011;0,0018;0,0484;0,9459;0,004
Grenada;GRD;2012;0,0018;0,1308;0,8637;0,0037
Grenada;GRD;2013;0,0019;0,1383;0,8561;0,0036
Grenada;GRD;2014;0,0021;0,1519;0,8425;0,0035
Guatemala;GTM;1990;0,0023;0,1241;0,8699;0,0037
Guatemala;GTM;1991;0,0002;0,702;0,1972;0,1006
Guatemala;GTM;1992;0,0003;0,6968;0,1979;0,105
Guatemala;GTM;1993;0,0004;0,6969;0,1976;0,105
Guatemala;GTM;1994;0,0005;0,6918;0,2004;0,1073
Guatemala;GTM;1995;0,0006;0,6974;0,1957;0,1062
Guatemala;GTM;1996;0,0007;0,705;0,1902;0,1042
Guatemala;GTM;1997;0,0012;0,7001;0,1942;0,1046
Guatemala;GTM;1998;0,0016;0,7036;0,191;0,1037
Guatemala;GTM;1999;0,0019;0,6819;0,2091;0,107
Guatemala;GTM;2000;0,0024;0,705;0,1902;0,1024
Guatemala;GTM;2001;0,0027;0,6946;0,1979;0,1047
Guatemala;GTM;2002;0,0036;0,7224;0,1779;0,0961
Guatemala;GTM;2003;0,0043;0,7243;0,1786;0,0928
Guatemala;GTM;2004;0,0047;0,6692;0,2119;0,1143
Guatemala;GTM;2005;0,0056;0,7193;0,1732;0,1019
Guatemala;GTM;2006;0,0058;0,6649;0,2123;0,1169
Guatemala;GTM;2007;0,0069;0,718;0,1731;0,1021
Guatemala;GTM;2008;0,0072;0,7027;0,1861;0,104
Guatemala;GTM;2009;0,0083;0,7021;0,1904;0,0992
Guatemala;GTM;2010;0,0087;0,6824;0,2007;0,1083
Guatemala;GTM;2011;0,0096;0,6889;0,193;0,1085
Guatemala;GTM;2012;0,0128;0,6021;0,2416;0,1434
Guatemala;GTM;2013;0,0136;0,6001;0,2432;0,1431
Guatemala;GTM;2014;0,0135;0,611;0,2374;0,1381
Guinea;GIN;1990;0,013;0,6605;0,2083;0,1183
Guinea;GIN;1991;0;0,6815;0,2073;0,1113
Guinea;GIN;1992;0;0,6729;0,2138;0,1133
Guinea;GIN;1993;0;0,6646;0,2204;0,115
Guinea;GIN;1994;0;0,6556;0,227;0,1173
Guinea;GIN;1995;0;0,6477;0,2327;0,1196
Guinea;GIN;1996;0;0,6384;0,2395;0,1221
Guinea;GIN;1997;0,0001;0,6371;0,2416;0,1212
Guinea;GIN;1998;0,0001;0,6292;0,2476;0,1231
Guinea;GIN;1999;0,0001;0,6001;0,2622;0,1376
Guinea;GIN;2000;0,0002;0,6155;0,258;0,1264
Guinea;GIN;2001;0,0002;0,6078;0,2606;0,1314
Guinea;GIN;2002;0,0003;0,6097;0,256;0,134
Guinea;GIN;2003;0,0003;0,5836;0,2651;0,151
Guinea;GIN;2004;0,0004;0,5945;0,2659;0,1392
Guinea;GIN;2005;0,0004;0,5918;0,268;0,1398
Guinea;GIN;2006;0,0005;0,5767;0,2758;0,147
Guinea;GIN;2007;0,0005;0,5705;0,2813;0,1477
Guinea;GIN;2008;0,0006;0,575;0,2834;0,141
Guinea;GIN;2009;0,0006;0,5538;0,2891;0,1564
Guinea;GIN;2010;0,0007;0,5554;0,2904;0,1534
Guinea;GIN;2011;0,0008;0,5545;0,2933;0,1514
Guinea;GIN;2012;0,0009;0,5646;0,2903;0,1442
Guinea;GIN;2013;0,0009;0,5345;0,3092;0,1555
Guinea;GIN;2014;0,001;0,527;0,3159;0,1562
Guinea-Bissau;GNB;1990;0,0011;0,536;0,3102;0,1527
Guinea-Bissau;GNB;1991;0;0,5946;0,2285;0,1769
Guinea-Bissau;GNB;1992;0;0,5932;0,2295;0,1773
Guinea-Bissau;GNB;1993;0,0001;0,5876;0,2334;0,1789
Guinea-Bissau;GNB;1994;0,0001;0,5841;0,2346;0,1811
Guinea-Bissau;GNB;1995;0,0002;0,5799;0,2371;0,1828
Guinea-Bissau;GNB;1996;0,0002;0,5746;0,2409;0,1843
Guinea-Bissau;GNB;1997;0,0004;0,5816;0,2334;0,1846
Guinea-Bissau;GNB;1998;0,0006;0,5818;0,2364;0,1811
Guinea-Bissau;GNB;1999;0,0008;0,5369;0,2718;0,1906
Guinea-Bissau;GNB;2000;0,0009;0,4919;0,3028;0,2044
Guinea-Bissau;GNB;2001;0,0012;0,521;0,2785;0,1993
Guinea-Bissau;GNB;2002;0,0013;0,6337;0,201;0,164
Guinea-Bissau;GNB;2003;0,0015;0,6326;0,2019;0,1639
Guinea-Bissau;GNB;2004;0,0018;0,629;0,2024;0,1668
Guinea-Bissau;GNB;2005;0,0021;0,6531;0,1936;0,1512
Guinea-Bissau;GNB;2006;0,0025;0,6635;0,194;0,1401
Guinea-Bissau;GNB;2007;0,0033;0,5339;0,2584;0,2044
Guinea-Bissau;GNB;2008;0,0039;0,5513;0,2557;0,1892
Guinea-Bissau;GNB;2009;0,0043;0,5448;0,2608;0,19
Guinea-Bissau;GNB;2010;0,0047;0,5388;0,2651;0,1914
Guinea-Bissau;GNB;2011;0,0049;0,5145;0,2754;0,2051
Guinea-Bissau;GNB;2012;0,0055;0,5129;0,2763;0,2053
Guinea-Bissau;GNB;2013;0,0058;0,4902;0,2835;0,2205
Guinea-Bissau;GNB;2014;0,0065;0,4996;0,2878;0,2061
Guyana;GUY;1990;0,007;0,4969;0,2845;0,2115
Guyana;GUY;1991;0;0,8446;0,0961;0,0593
Guyana;GUY;1992;0;0,8299;0,1078;0,0623
Guyana;GUY;1993;0;0,8261;0,1117;0,0621
Guyana;GUY;1994;0;0,8194;0,1186;0,0619
Guyana;GUY;1995;0,0001;0,8256;0,1148;0,0596
Guyana;GUY;1996;0,0001;0,8143;0,1246;0,061
Guyana;GUY;1997;0,0001;0,817;0,1217;0,0611
Guyana;GUY;1998;0,0002;0,8143;0,1224;0,0631
Guyana;GUY;1999;0,0002;0,8019;0,1395;0,0584
Guyana;GUY;2000;0,0004;0,821;0,1132;0,0654
Guyana;GUY;2001;0,0005;0,8373;0,0984;0,0638
Guyana;GUY;2002;0,0007;0,8443;0,0914;0,0636
Guyana;GUY;2003;0,0008;0,8494;0,0841;0,0657
Guyana;GUY;2004;0,0006;0,8036;0,1424;0,0534
Guyana;GUY;2005;0,001;0,8345;0,0972;0,0673
Guyana;GUY;2006;0,0009;0,8191;0,1262;0,0538
Guyana;GUY;2007;0,0011;0,8415;0,1011;0,0563
Guyana;GUY;2008;0,0012;0,8424;0,101;0,0553
Guyana;GUY;2009;0,0014;0,8332;0,1058;0,0597
Guyana;GUY;2010;0,0013;0,8237;0,1209;0,0541
Guyana;GUY;2011;0,0019;0,8473;0,0873;0,0635
Guyana;GUY;2012;0,0014;0,8945;0,0639;0,0401
Guyana;GUY;2013;0,0013;0,8696;0,0885;0,0407
Guyana;GUY;2014;0,0015;0,8757;0,0792;0,0436
Haiti;HTI;1990;0,0013;0,8449;0,1138;0,04
Haiti;HTI;1991;0;0,2435;0,5238;0,2327
Haiti;HTI;1992;0,0002;0,2311;0,5304;0,2384
Haiti;HTI;1993;0,0004;0,1963;0,5537;0,2497
Haiti;HTI;1994;0,0007;0,1687;0,5731;0,2575
Haiti;HTI;1995;0,001;0,0742;0,6369;0,2879
Haiti;HTI;1996;0,0011;0,1987;0,55;0,2502
Haiti;HTI;1997;0,002;0,2192;0,5346;0,2442
Haiti;HTI;1998;0,0027;0,2375;0,5177;0,2421
Haiti;HTI;1999;0,0035;0,2369;0,514;0,2455
Haiti;HTI;2000;0,0043;0,2405;0,5136;0,2416
Haiti;HTI;2001;0,0049;0,2296;0,5141;0,2514
Haiti;HTI;2002;0,0059;0,255;0,4981;0,241
Haiti;HTI;2003;0,0068;0,2813;0,4852;0,2266
Haiti;HTI;2004;0,0081;0,2698;0,4927;0,2294
Haiti;HTI;2005;0,0089;0,2941;0,4761;0,2209
Haiti;HTI;2006;0,0099;0,3;0,4717;0,2184
Haiti;HTI;2007;0,0114;0,3027;0,4691;0,2167
Haiti;HTI;2008;0,0125;0,3258;0,4523;0,2094
Haiti;HTI;2009;0,014;0,3253;0,4521;0,2086
Haiti;HTI;2010;0,0156;0,3155;0,4576;0,2113
Haiti;HTI;2011;0,0174;0,3003;0,4665;0,2158
Haiti;HTI;2012;0,0195;0,3006;0,4654;0,2145
Haiti;HTI;2013;0,0219;0,2948;0,4682;0,2151
Haiti;HTI;2014;0,0238;0,2997;0,4637;0,2129
Honduras;HND;1990;0,0242;0,346;0,4314;0,1984
Honduras;HND;1991;0,0001;0,8373;0,1234;0,0392
Honduras;HND;1992;0,0001;0,8351;0,1244;0,0404
Honduras;HND;1993;0,0001;0,8353;0,1246;0,04
Honduras;HND;1994;0,0001;0,8406;0,1199;0,0394
Honduras;HND;1995;0,0001;0,837;0,125;0,0379
Honduras;HND;1996;0,0001;0,8356;0,1209;0,0434
Honduras;HND;1997;0,0002;0,8365;0,1224;0,0409
Honduras;HND;1998;0,0002;0,8284;0,1254;0,046
Honduras;HND;1999;0,0003;0,8265;0,1259;0,0473
Honduras;HND;2000;0,0004;0,836;0,1182;0,0454
Honduras;HND;2001;0,0005;0,8285;0,1215;0,0495
Honduras;HND;2002;0,0007;0,7954;0,1486;0,0553
Honduras;HND;2003;0,0009;0,795;0,1569;0,0472
Honduras;HND;2004;0,001;0,7634;0,1763;0,0592
Honduras;HND;2005;0,0012;0,7811;0,1632;0,0546
Honduras;HND;2006;0,0013;0,7631;0,1746;0,061
Honduras;HND;2007;0,0015;0,7642;0,1731;0,0611
Honduras;HND;2008;0,0016;0,7726;0,1678;0,058
Honduras;HND;2009;0,0017;0,772;0,1722;0,054
Honduras;HND;2010;0,0019;0,7625;0,1782;0,0574
Honduras;HND;2011;0,002;0,7613;0,1795;0,0573
Honduras;HND;2012;0,0021;0,757;0,1792;0,0617
Honduras;HND;2013;0,0022;0,7612;0,1775;0,0591
Honduras;HND;2014;0,0023;0,756;0,1811;0,0606
Hungary;HUN;1990;0,0024;0,7553;0,182;0,0603
Hungary;HUN;1991;0,0034;0,7758;0,1111;0,1097
Hungary;HUN;1992;0,0035;0,777;0,115;0,1045
Hungary;HUN;1993;0,0037;0,7811;0,1217;0,0935
Hungary;HUN;1994;0,0036;0,7884;0,1162;0,0918
Hungary;HUN;1995;0,0036;0,793;0,1135;0,0899
Hungary;HUN;1996;0,0035;0,8004;0,1116;0,0845
Hungary;HUN;1997;0,0044;0,7946;0,1106;0,0903
Hungary;HUN;1998;0,0055;0,7893;0,1125;0,0926
Hungary;HUN;1999;0,0065;0,7905;0,1113;0,0917
Hungary;HUN;2000;0,0074;0,7874;0,1111;0,0941
Hungary;HUN;2001;0,0088;0,777;0,1159;0,0984
Hungary;HUN;2002;0,0095;0,783;0,1086;0,0989
Hungary;HUN;2003;0,0108;0,7839;0,1091;0,0962
Hungary;HUN;2004;0,0116;0,7919;0,1056;0,0909
Hungary;HUN;2005;0,013;0,7817;0,1062;0,099
Hungary;HUN;2006;0,0143;0,7838;0,1057;0,0962
Hungary;HUN;2007;0,0158;0,7803;0,1075;0,0964
Hungary;HUN;2008;0,0173;0,7805;0,1084;0,0938
Hungary;HUN;2009;0,0185;0,7794;0,1076;0,0946
Hungary;HUN;2010;0,0213;0,7734;0,115;0,0903
Hungary;HUN;2011;0,0224;0,7812;0,1127;0,0837
Hungary;HUN;2012;0,0245;0,775;0,112;0,0885
Hungary;HUN;2013;0,0278;0,7631;0,1184;0,0908
Hungary;HUN;2014;0,0302;0,7493;0,1213;0,0992
Iceland;ISL;1990;0,0322;0,7471;0,1219;0,0988
Iceland;ISL;1991;0,1377;0,6345;0,1435;0,0842
Iceland;ISL;1992;0,1191;0,6453;0,1493;0,0864
Iceland;ISL;1993;0,0971;0,6676;0,1509;0,0845
Iceland;ISL;1994;0,0736;0,6854;0,1529;0,0882
Iceland;ISL;1995;0,0485;0,7128;0,1525;0,0862
Iceland;ISL;1996;0,0259;0,7244;0,1616;0,0881
Iceland;ISL;1997;0,0292;0,7394;0,147;0,0844
Iceland;ISL;1998;0,0361;0,7225;0,1522;0,0892
Iceland;ISL;1999;0,0418;0,7143;0,1521;0,0918
Iceland;ISL;2000;0,0482;0,7036;0,1527;0,0956
Iceland;ISL;2001;0,0521;0,7135;0,1439;0,0905
Iceland;ISL;2002;0,0495;0,714;0,15;0,0866
Iceland;ISL;2003;0,0433;0,7239;0,1441;0,0888
Iceland;ISL;2004;0,0386;0,7285;0,1445;0,0883
Iceland;ISL;2005;0,0328;0,7419;0,1399;0,0855
Iceland;ISL;2006;0,0281;0,742;0,1425;0,0874
Iceland;ISL;2007;0,0285;0,7361;0,144;0,0913
Iceland;ISL;2008;0,0294;0,7349;0,1424;0,0932
Iceland;ISL;2009;0,0325;0,7116;0,1534;0,1025
Iceland;ISL;2010;0,0347;0,7167;0,1601;0,0884
Iceland;ISL;2011;0,0377;0,7012;0,1686;0,0925
Iceland;ISL;2012;0,0424;0,6765;0,1798;0,1013
Iceland;ISL;2013;0,0458;0,6652;0,1837;0,1053
Iceland;ISL;2014;0,0452;0,6901;0,1695;0,0953
India;IND;1990;0,0463;0,6801;0,1726;0,101
India;IND;1991;0,0022;0,4524;0,4116;0,1338
India;IND;1992;0,0032;0,4683;0,3972;0,1313
India;IND;1993;0,0041;0,4735;0,3908;0,1316
India;IND;1994;0,0049;0,479;0,3848;0,1312
India;IND;1995;0,0057;0,4886;0,3746;0,1311
India;IND;1996;0,0063;0,506;0,3602;0,1275
India;IND;1997;0,0076;0,5138;0,3521;0,1266
India;IND;1998;0,0087;0,5231;0,3425;0,1257
India;IND;1999;0,0099;0,5228;0,3411;0,1263
India;IND;2000;0,0108;0,5378;0,3288;0,1226
India;IND;2001;0,0118;0,5476;0,323;0,1177
India;IND;2002;0,015;0,513;0,345;0,127
India;IND;2003;0,0171;0,5255;0,3366;0,1208
India;IND;2004;0,019;0,5251;0,3335;0,1223
India;IND;2005;0,0202;0,5405;0,3198;0,1194
India;IND;2006;0,0214;0,5472;0,3122;0,1192
India;IND;2007;0,0198;0,5688;0,2954;0,116
India;IND;2008;0,0184;0,5873;0,2814;0,1129
India;IND;2009;0,0175;0,601;0,2718;0,1097
India;IND;2010;0,0161;0,6304;0,25;0,1036
India;IND;2011;0,0153;0,6393;0,2424;0,1029
India;IND;2012;0,0145;0,679;0,2138;0,0928
India;IND;2013;0,0148;0,6928;0,2044;0,088
India;IND;2014;0,0154;0,6975;0,2012;0,0859
Indonesia;IND;1990;0,0155;0,7116;0,1908;0,082
Indonesia;IND;1991;0,0007;0,7868;0,1569;0,0556
Indonesia;IND;1992;0,0007;0,7878;0,1565;0,0551
Indonesia;IND;1993;0,0006;0,784;0,1594;0,0559
Indonesia;IND;1994;0,0006;0,7861;0,1587;0,0546
Indonesia;IND;1995;0,0006;0,7858;0,1585;0,0551
Indonesia;IND;1996;0,0005;0,7853;0,1588;0,0553
Indonesia;IND;1997;0,0006;0,789;0,1522;0,0582
Indonesia;IND;1998;0,0003;0,7715;0,1789;0,0492
Indonesia;IND;1999;0,0005;0,7771;0,1648;0,0576
Indonesia;IND;2000;0,0005;0,7945;0,1517;0,0534
Indonesia;IND;2001;0,0005;0,7954;0,1488;0,0553
Indonesia;IND;2002;0,0004;0,8292;0,1239;0,0464
Indonesia;IND;2003;0,0004;0,8147;0,1395;0,0454
Indonesia;IND;2004;0,0005;0,829;0,1242;0,0463
Indonesia;IND;2005;0,0005;0,8204;0,133;0,046
Indonesia;IND;2006;0,0006;0,8262;0,1262;0,047
Indonesia;IND;2007;0,0005;0,8379;0,1218;0,0398
Indonesia;IND;2008;0,0007;0,8571;0,1015;0,0407
Indonesia;IND;2009;0,0008;0,8552;0,1024;0,0417
Indonesia;IND;2010;0,0007;0,8395;0,1178;0,042
Indonesia;IND;2011;0,0009;0,8523;0,1045;0,0423
Indonesia;IND;2012;0,0009;0,8454;0,111;0,0427
Indonesia;IND;2013;0,001;0,8435;0,1123;0,0433
Indonesia;IND;2014;0,0011;0,8452;0,1116;0,0422
Iran;IRN;1990;0,001;0,8342;0,1226;0,0421
Iran;IRN;1991;0,0016;0,719;0,2068;0,0726
Iran;IRN;1992;0,0014;0,751;0,1824;0,0652
Iran;IRN;1993;0,0014;0,7548;0,1777;0,0661
Iran;IRN;1994;0,0015;0,7487;0,1871;0,0627
Iran;IRN;1995;0,0014;0,7648;0,175;0,0587
Iran;IRN;1996;0,0014;0,7668;0,174;0,0578
Iran;IRN;1997;0,0015;0,7638;0,1775;0,0572
Iran;IRN;1998;0,0016;0,7628;0,1779;0,0576
Iran;IRN;1999;0,0018;0,7558;0,1839;0,0586
Iran;IRN;2000;0,0018;0,7717;0,1742;0,0523
Iran;IRN;2001;0,0018;0,7754;0,1725;0,0503
Iran;IRN;2002;0,0022;0,7752;0,1725;0,0501
Iran;IRN;2003;0,0025;0,7801;0,1686;0,0487
Iran;IRN;2004;0,0028;0,786;0,1638;0,0474
Iran;IRN;2005;0,0029;0,791;0,1574;0,0487
Iran;IRN;2006;0,0031;0,7996;0,1519;0,0453
Iran;IRN;2007;0,0031;0,8092;0,1424;0,0453
Iran;IRN;2008;0,0031;0,8195;0,1362;0,0411
Iran;IRN;2009;0,0033;0,8251;0,1322;0,0395
Iran;IRN;2010;0,0034;0,8277;0,1311;0,0378
Iran;IRN;2011;0,0036;0,8295;0,1325;0,0345
Iran;IRN;2012;0,0034;0,8491;0,1183;0,0292
Iran;IRN;2013;0,0036;0,849;0,1175;0,0298
Iran;IRN;2014;0,0038;0,8525;0,1148;0,0289
Iraq;IRQ;1990;0,0039;0,8549;0,1127;0,0285
Iraq;IRQ;1991;0,0003;0,4176;0,5577;0,0244
Iraq;IRQ;1992;0,0003;0,3753;0,6042;0,0202
Iraq;IRQ;1993;0,0003;0,4991;0,4777;0,0229
Iraq;IRQ;1994;0,0003;0,6058;0,3661;0,0278
Iraq;IRQ;1995;0,0003;0,6818;0,2909;0,027
Iraq;IRQ;1996;0,0003;0,7333;0,2384;0,028
Iraq;IRQ;1997;0,0002;0,6646;0,3108;0,0244
Iraq;IRQ;1998;0,0002;0,6396;0,3392;0,0209
Iraq;IRQ;1999;0,0002;0,5013;0,4741;0,0244
Iraq;IRQ;2000;0,0002;0,4025;0,5733;0,024
Iraq;IRQ;2001;0,0002;0,4022;0,5768;0,0208
Iraq;IRQ;2002;0,0003;0,4401;0,5309;0,0288
Iraq;IRQ;2003;0,0003;0,4449;0,5407;0,0141
Iraq;IRQ;2004;0,0004;0,4338;0,5517;0,0141
Iraq;IRQ;2005;0,0005;0,4566;0,5253;0,0176
Iraq;IRQ;2006;0,0006;0,5086;0,4711;0,0198
Iraq;IRQ;2007;0,0006;0,4802;0,4998;0,0195
Iraq;IRQ;2008;0,0006;0,4468;0,5334;0,0192
Iraq;IRQ;2009;0,0006;0,4604;0,5194;0,0197
Iraq;IRQ;2010;0,0005;0,5024;0,4768;0,0203
Iraq;IRQ;2011;0,0005;0,5208;0,4606;0,0181
Iraq;IRQ;2012;0,0005;0,5351;0,4465;0,018
Iraq;IRQ;2013;0,0004;0,5633;0,4196;0,0166
Iraq;IRQ;2014;0,0004;0,5725;0,4104;0,0167
Ireland;IRL;1990;0,0004;0,5767;0,4069;0,016
Ireland;IRL;1991;0,0004;0,557;0,2527;0,1899
Ireland;IRL;1992;0,0013;0,5601;0,2532;0,1854
Ireland;IRL;1993;0,0021;0,5592;0,2535;0,1852
Ireland;IRL;1994;0,0029;0,5544;0,2535;0,1892
Ireland;IRL;1995;0,0037;0,5604;0,2485;0,1875
Ireland;IRL;1996;0,0044;0,5643;0,2472;0,1841
Ireland;IRL;1997;0,0057;0,5778;0,2398;0,1767
Ireland;IRL;1998;0,0069;0,5818;0,2372;0,1741
Ireland;IRL;1999;0,0078;0,5918;0,2285;0,1719
Ireland;IRL;2000;0,0088;0,6022;0,2227;0,1663
Ireland;IRL;2001;0,0098;0,6162;0,2171;0,1569
Ireland;IRL;2002;0,0095;0,6356;0,2074;0,1475
Ireland;IRL;2003;0,0097;0,6277;0,2071;0,1555
Ireland;IRL;2004;0,0099;0,6349;0,2083;0,147
Ireland;IRL;2005;0,0098;0,6386;0,2095;0,142
Ireland;IRL;2006;0,0098;0,6531;0,2025;0,1346
Ireland;IRL;2007;0,0101;0,6327;0,2156;0,1416
Ireland;IRL;2008;0,0099;0,6344;0,2146;0,141
Ireland;IRL;2009;0,0096;0,6291;0,2185;0,1428
Ireland;IRL;2010;0,01;0,5914;0,2374;0,1612
Ireland;IRL;2011;0,0098;0,5995;0,2349;0,1558
Ireland;IRL;2012;0,0097;0,6167;0,2263;0,1473
Ireland;IRL;2013;0,01;0,6042;0,2321;0,1537
Ireland;IRL;2014;0,0106;0,595;0,2402;0,1542
Israel;ISR;1990;0,0111;0,5907;0,2458;0,1524
Israel;ISR;1991;0,0021;0,8101;0,1634;0,0244
Israel;ISR;1992;0,0048;0,807;0,1649;0,0233
Israel;ISR;1993;0,0071;0,8092;0,1608;0,023
Israel;ISR;1994;0,0089;0,8166;0,153;0,0215
Israel;ISR;1995;0,0105;0,8193;0,1487;0,0214
Israel;ISR;1996;0,0118;0,825;0,1429;0,0202
Israel;ISR;1997;0,02;0,8205;0,1384;0,0211
Israel;ISR;1998;0,0274;0,8184;0,134;0,0201
Israel;ISR;1999;0,035;0,8118;0,133;0,0201
Israel;ISR;2000;0,0419;0,809;0,1309;0,0182
Israel;ISR;2001;0,0467;0,8114;0,1241;0,0178
Israel;ISR;2002;0,053;0,8129;0,1164;0,0177
Israel;ISR;2003;0,0574;0,8209;0,1051;0,0166
Israel;ISR;2004;0,0623;0,8242;0,0965;0,017
Israel;ISR;2005;0,0685;0,8243;0,0901;0,0171
Israel;ISR;2006;0,0769;0,8191;0,0864;0,0176
Israel;ISR;2007;0,0778;0,8206;0,0843;0,0173
Israel;ISR;2008;0,0798;0,8194;0,0829;0,0179
Israel;ISR;2009;0,0838;0,8153;0,0841;0,0168
Israel;ISR;2010;0,0886;0,8094;0,0858;0,0162
Israel;ISR;2011;0,0876;0,8149;0,0823;0,0153
Israel;ISR;2012;0,0952;0,8047;0,0836;0,0164
Israel;ISR;2013;0,095;0,8111;0,0785;0,0154
Israel;ISR;2014;0,1079;0,7912;0,0844;0,0165
Italy;ITA;1990;0,1182;0,7775;0,0878;0,0165
Italy;ITA;1991;0,0052;0,8209;0,1085;0,0654
Italy;ITA;1992;0,0058;0,8228;0,1059;0,0655
Italy;ITA;1993;0,0063;0,8218;0,1059;0,066
Italy;ITA;1994;0,007;0,8202;0,1061;0,0667
Italy;ITA;1995;0,0076;0,8181;0,1072;0,0671
Italy;ITA;1996;0,0077;0,8275;0,1009;0,0638
Italy;ITA;1997;0,009;0,8233;0,1023;0,0653
Italy;ITA;1998;0,0102;0,8234;0,1019;0,0644
Italy;ITA;1999;0,0112;0,8256;0,0997;0,0635
Italy;ITA;2000;0,0122;0,8256;0,099;0,0632
Italy;ITA;2001;0,0133;0,8251;0,099;0,0626
Italy;ITA;2002;0,0146;0,8314;0,0941;0,06
Italy;ITA;2003;0,0154;0,8309;0,093;0,0606
Italy;ITA;2004;0,016;0,839;0,0874;0,0576
Italy;ITA;2005;0,0167;0,8417;0,0846;0,057
Italy;ITA;2006;0,0178;0,8436;0,0827;0,0558
Italy;ITA;2007;0,0184;0,8463;0,0819;0,0534
Italy;ITA;2008;0,0191;0,8469;0,0819;0,0521
Italy;ITA;2009;0,0202;0,8467;0,0835;0,0497
Italy;ITA;2010;0,023;0,8361;0,0915;0,0495
Italy;ITA;2011;0,0231;0,8425;0,0887;0,0457
Italy;ITA;2012;0,0251;0,8394;0,0889;0,0466
Italy;ITA;2013;0,0279;0,828;0,0929;0,0513
Italy;ITA;2014;0,0317;0,8129;0,1011;0,0543
Jamaica;JAM;1990;0,0351;0,8028;0,1053;0,0569
Jamaica;JAM;1991;0,0005;0,8518;0,0921;0,0556
Jamaica;JAM;1992;0,0009;0,8448;0,097;0,0574
Jamaica;JAM;1993;0,0012;0,8514;0,0948;0,0526
Jamaica;JAM;1994;0,0015;0,8523;0,0934;0,0528
Jamaica;JAM;1995;0,0019;0,8549;0,0903;0,0529
Jamaica;JAM;1996;0,0022;0,8571;0,0892;0,0516
Jamaica;JAM;1997;0,0035;0,8631;0,0837;0,0496
Jamaica;JAM;1998;0,0048;0,8656;0,0806;0,0489
Jamaica;JAM;1999;0,006;0,8693;0,0776;0,0471
Jamaica;JAM;2000;0,0072;0,8696;0,0764;0,0468
Jamaica;JAM;2001;0,0084;0,8677;0,0765;0,0474
Jamaica;JAM;2002;0,0106;0,8675;0,0753;0,0467
Jamaica;JAM;2003;0,0127;0,8676;0,0741;0,0456
Jamaica;JAM;2004;0,0144;0,8644;0,0748;0,0463
Jamaica;JAM;2005;0,0166;0,8676;0,0706;0,0453
Jamaica;JAM;2006;0,0187;0,8682;0,0691;0,0441
Jamaica;JAM;2007;0,0194;0,8948;0,0507;0,0352
Jamaica;JAM;2008;0,0217;0,8946;0,0489;0,0348
Jamaica;JAM;2009;0,0276;0,874;0,0566;0,0418
Jamaica;JAM;2010;0,0362;0,843;0,0694;0,0514
Jamaica;JAM;2011;0,0415;0,83;0,0733;0,0553
Jamaica;JAM;2012;0,043;0,834;0,0701;0,0529
Jamaica;JAM;2013;0,0484;0,8215;0,073;0,0571
Jamaica;JAM;2014;0,0492;0,8275;0,0698;0,0535
Japan;JPN;1990;0,0531;0,8223;0,0703;0,0543
Japan;JPN;1991;0,0283;0,9194;0,0274;0,0249
Japan;JPN;1992;0,0301;0,9182;0,0268;0,0249
Japan;JPN;1993;0,0318;0,9167;0,0264;0,0251
Japan;JPN;1994;0,034;0,914;0,0263;0,0256
Japan;JPN;1995;0,0344;0,9158;0,025;0,0249
Japan;JPN;1996;0,0359;0,9157;0,0239;0,0245
Japan;JPN;1997;0,0368;0,9171;0,0226;0,0235
Japan;JPN;1998;0,0383;0,9165;0,0222;0,023
Japan;JPN;1999;0,0408;0,9144;0,0218;0,023
Japan;JPN;2000;0,0407;0,9169;0,0206;0,0217
Japan;JPN;2001;0,0415;0,9177;0,0198;0,021
Japan;JPN;2002;0,0406;0,9208;0,0188;0,0198
Japan;JPN;2003;0,0393;0,924;0,0179;0,0189
Japan;JPN;2004;0,039;0,9255;0,0174;0,0181
Japan;JPN;2005;0,0389;0,9263;0,0171;0,0176
Japan;JPN;2006;0,0386;0,928;0,0166;0,0168
